id,name,artist,album,image_url,preview_url,predicted_emoji,mood_label,language
1065946788,Twinkle Twinkle Little Star,Baby Lullaby Academy,Baby Lullaby: Relaxing Piano Lullabies and Natural Sleep Aid for Baby Sleep Music,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/ab/cb/17/abcb1725-a2e0-c4bc-8666-136f5782635a/859714545211_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/74/74/f8/7474f8c0-d3ba-be34-dd7f-150868656932/mzaf_1655722987389868645.plus.aac.p.m4a,💭,Thoughtful,English
1510404246,Lonely,Noah Cyrus,THE END OF EVERYTHING,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/67/c5/9f/67c59f61-5676-e282-8f86-f8fcebaaa045/886448371564.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/55/77/2d557733-fedf-10d7-f8d9-41ab5914105e/mzaf_10175032722896285094.plus.aac.p.m4a,🌙,Melancholic,English
1446019275,Lonely,Akon,Trouble (Deluxe Edition),https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/05/cd/f8/05cdf871-c9a7-e29c-d00b-3214173806d4/14UMGIM28691.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/df/a7/af/dfa7af6d-1f53-c553-cdda-2044fff3fb3f/mzaf_11442724743146894220.plus.aac.p.m4a,🌙,Melancholic,English
1797615252,Lonely,Trey Songz,Lonely - Single,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e4/86/0d/e4860dab-6c7b-4672-27b9-f38c277639f3/198704373657_Cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/8f/97/cb/8f97cb8c-c240-ab85-46f4-ad7a14f6f14a/mzaf_1212243453913409817.plus.aac.p.m4a,🌙,Melancholic,English
1617908915,Lonely,Imagine Dragons,Mercury - Acts 1 & 2,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/2d/54/70/2d5470e7-ab60-f062-7ac8-e950e9726cba/22UMGIM37171.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/9e/3e/99/9e3e99f3-63bc-79f4-d087-990bc292990c/mzaf_14689588635802782211.plus.aac.p.m4a,🌙,Melancholic,English
1492481353,Lonely,Joel Corry,Lonely - Single,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/bf/7e/b5/bf7eb5c1-2892-6dc2-bb18-adb619c81eec/190295286330.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/60/e2/de/60e2de6c-1bbb-caea-b8fe-3443aa6d94f7/mzaf_4233805585374677543.plus.aac.p.m4a,🌙,Melancholic,English
1507815385,Lonely,Diplo & Jonas Brothers,Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/60/27/2b602749-c4b2-91fd-0e99-cda7f0942d0b/886448361879.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/62/be/13/62be1307-24e9-781f-4ce9-ca647d00bece/mzaf_16271481238459248882.plus.aac.p.m4a,🌙,Melancholic,English
1653010401,Lonely (feat. Darell),Brytiago,Lonely (feat. Darell) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e4/34/42/e4344259-97e0-58c8-f4c9-dde7222fbddb/0.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/84/25/94/8425944c-6263-7634-a748-1d1e2be6cedd/mzaf_3402270985832903257.plus.aac.p.m4a,🌙,Melancholic,English
1468053800,Lonely,ILLENIUM & Chandler Leighton,Ascend,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e0/6e/fb/e06efbad-2c4c-1bd4-a193-72c915de28e2/19UMGIM49969.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c0/b2/35/c0b2354f-bd0f-27b8-22ae-64431d94326c/mzaf_12745070052686476924.plus.aac.p.m4a,🌙,Melancholic,English
1229360102,Lonely (feat. TAEYEON),JONGHYUN,"JONGHYUN The Collection ""Story Op.2""",https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/23/7d/a6/237da630-890b-87d6-e8bf-5e089f308b96/Op.2.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/28/77/ce/2877ce75-1a1a-2ff0-f884-954c6f397637/mzaf_6404122431890174899.plus.aac.p.m4a,🌙,Melancholic,English
1535542271,Lonely,Justin Bieber & benny blanco,Lonely - Single,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/b9/d9/e1/b9d9e1cf-c187-5d03-a2ca-2565bd4f1e5d/20UMGIM83529.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1e/d9/f7/1ed9f7d2-9142-4b9e-41e2-97123c9471df/mzaf_5259856961839464677.plus.aac.p.m4a,🌙,Melancholic,English
1512284457,Lonely,Chloe x Halle,Ungodly Hour,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/6a/a1/69/6aa169d2-dd20-2d26-1ab2-99017b140475/886448413370.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f0/35/25/f03525c3-8e1b-3b2f-5047-55d2e9c1d911/mzaf_13879240381392859306.plus.aac.p.m4a,🌙,Melancholic,English
1511058479,Lonely,Noah Cyrus,THE END OF EVERYTHING,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/75/ac/73/75ac730f-7323-8b08-d0f5-e9e6088fbbcb/886448456995.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c0/df/8d/c0df8d0c-02a6-a351-ab9a-35b1232ceabc/mzaf_7033164029881972715.plus.aac.p.m4a,🌙,Melancholic,English
1474891815,SAD! (Instrumental),XXXTENTACION,? (Deluxe),https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/93/49/bb/9349bb3b-317d-57c3-966a-71fa25247dc2/19UMGIM41705.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/cb/df/43/cbdf43c3-80ae-8ffc-d617-40277aea8fd6/mzaf_4110932382915716391.plus.aac.p.m4a,🌙,Melancholic,English
1440808326,Sad,Maroon 5,Overexposed (Deluxe Version),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/1b/5b/95/1b5b95d1-b7f2-f2e9-acb2-22f558017056/12UMGIM26178.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3f/7a/14/3f7a1451-fdb7-c88f-d84d-531d1e84ec89/mzaf_11288990799415231121.plus.aac.p.m4a,🌙,Melancholic,English
1550772709,sad,LANY,mama's boy (deluxe),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0a/da/17/0ada17e2-255a-1ed8-0eb5-c3d717540d5b/20UMGIM33837.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fb/21/fb/fb21fbd0-803d-bc33-2805-1c8e9ce98d89/mzaf_8228083582209341253.plus.aac.p.m4a,🌙,Melancholic,English
1370925231,Sad,Bebe Rexha,Expectations,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/1c/d4/ec/1cd4ec5b-664e-181b-a975-4e768a407756/093624906728.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e0/3b/f1/e03bf12b-62da-d5c1-0439-8ee13e37e370/mzaf_9303436430159475699.plus.aac.p.m4a,🌙,Melancholic,English
1525737082,sad,LANY,mama's boy,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/96/d2/ff/96d2ff2e-7e8d-384e-1ee2-14c06f6835e9/20UMGIM33837.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9b/9c/12/9b9c1201-243c-9b1e-fc79-57dea2509c8a/mzaf_6876033558164776608.plus.aac.p.m4a,🌙,Melancholic,English
1436251273,SAD (Clap Your Hands),Young Rising Sons,SAD / Scatterbrain - Single,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/02/08/d4/0208d4ba-03fc-5b15-26c6-0406fbe11a41/cover_art_download.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9b/70/8e/9b708e66-0189-637a-d832-42e1c6625c16/mzaf_16277343612730458756.plus.aac.p.m4a,🌙,Melancholic,English
1476305888,Sad (feat. Afrojack),Chico Rose,Sad (feat. Afrojack) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f6/b7/b9/f6b7b9c6-c942-e4de-e8ca-45a50a833626/190295365776.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/93/07/21/930721dd-ecf8-edb3-a311-0d91dd4ff570/mzaf_17907767153270480252.plus.aac.p.m4a,🌙,Melancholic,English
1576880155,SAD!,Lofi Fruits Music & Chill Fruits Music,Lofi Sad Mood - EP,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/3b/72/dc/3b72dcea-8ae0-691f-7098-b40f2206d5b3/190296578038.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/31/b1/8c/31b18caa-2dce-5099-0b25-2c351be753a7/mzaf_7976599371796151651.plus.aac.p.m4a,🌙,Melancholic,English
1440805378,Sad,Maroon 5,Overexposed,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/50/29/c2/5029c251-690a-301d-0c4a-eba31f724578/12UMGIM26178.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e9/a2/5d/e9a25dbb-8378-f2e1-cb9c-3be1ed3e9116/mzaf_17544814150957594643.plus.aac.p.m4a,🌙,Melancholic,English
1666904866,Sad,Bryce Savage,Sad - Single,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/8b/6d/10/8b6d10c7-2c0f-6b36-c43b-cd8c84635c8c/859769850797_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/86/c0/c1/86c0c195-2070-0fff-d195-62c0d648e156/mzaf_8453587254889099550.plus.aac.p.m4a,🌙,Melancholic,English
527179981,Sad,Pearl Jam,Lost Dogs,https://is1-ssl.mzstatic.com/image/thumb/Features124/v4/37/fc/b0/37fcb065-e8cc-9d2b-98dd-12eca02fa3e5/dj.tuokefaq.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4e/20/3b/4e203b18-bfc4-5e2c-cb90-426611de4102/mzaf_8254894771220614688.plus.aac.p.m4a,🌙,Melancholic,English
1550772715,sad (stripped),LANY,mama's boy (deluxe),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0a/da/17/0ada17e2-255a-1ed8-0eb5-c3d717540d5b/20UMGIM33837.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/55/a1/c0/55a1c05e-f3ab-a2ba-8107-4536610e26c0/mzaf_17999222556411896586.plus.aac.p.m4a,🌙,Melancholic,English
1440877549,Night Moves,Bob Seger & The Silver Bullet Band,Night Moves,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/6f/99/f7/6f99f718-71d6-c728-eb53-b1218c41195b/14UMGIM36915.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6a/6e/f4/6a6ef4f9-2b3d-f373-0722-cb6a469e9690/mzaf_7580011864518222149.plus.aac.p.m4a,🌙,Melancholic,English
1755275210,Night,keshi,Requiem,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a6/a3/20/a6a32054-f43f-12b3-4019-1f201b6c56b2/24UMGIM70300.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/07/35/3c/07353c76-4644-0a86-e912-24ebbe628063/mzaf_1168037906547231783.plus.aac.p.m4a,🌙,Melancholic,English
1440840863,Night,Ludovico Einaudi & Amsterdam Sinfonietta,Elements,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8a/3b/88/8a3b88e2-ecb7-005a-20ff-fd5b51c7c193/mzaf_5066455134157230615.plus.aac.p.m4a,🌙,Melancholic,English
310730209,Night,Bruce Springsteen,Born to Run,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0a/02/f7/0a02f7a1-ca2a-c0d7-7192-50314971721f/884977157031.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/86/91/57/86915712-aff1-75c1-21a7-c351ec7b045b/mzaf_11198797217499344289.plus.aac.p.m4a,🌙,Melancholic,English
1772436993,Night,pello,Night - EP,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/99/4b/3b/994b3b3d-71ff-7e57-373a-d654c8e4a85f/859795181971_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fe/c7/d8/fec7d8da-37fd-564e-9a73-38b659bbf720/mzaf_5716314647703407109.plus.aac.p.m4a,🌙,Melancholic,English
1777033485,NIGHT,Stray Kids,GIANT,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fc/c7/d7/fcc7d70e-ef18-1586-3269-d9881acbea9e/4547366717150.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2b/50/c0/2b50c0e8-0fcf-230b-2150-b22379eddea2/mzaf_5771443152839107821.plus.aac.p.m4a,🌙,Melancholic,English
1491090477,Night (Part 1: Snow),George Winston,December,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/63/9d/79/639d7990-dd61-4f1c-e732-d7eb62abd69f/George_Winston_-_December.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/87/59/1f/87591fa3-9501-d340-8da2-9a978d61eb4c/mzaf_4587139619720151898.plus.aac.p.m4a,🌙,Melancholic,English
1491090479,Night (Part 3: Minstrels),George Winston,December,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/63/9d/79/639d7990-dd61-4f1c-e732-d7eb62abd69f/George_Winston_-_December.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0c/90/68/0c9068a4-9f39-a28e-ab87-31e8d5a0c375/mzaf_3431523060116904771.plus.aac.p.m4a,🌙,Melancholic,English
1491090478,Night (Part 2: Midnight),George Winston,December,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/63/9d/79/639d7990-dd61-4f1c-e732-d7eb62abd69f/George_Winston_-_December.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5e/c7/45/5ec74550-e9b0-64c1-a676-d3155da44048/mzaf_3296784040595725938.plus.aac.p.m4a,🌙,Melancholic,English
1740948049,Night (Spa),soli,Night - EP,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/71/02/24/710224fc-2f51-e986-50d7-6b562aad1863/artwork.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/97/b6/71/97b67174-2c61-87d0-7eef-0e1fafab243d/mzaf_4409137865259839817.plus.aac.p.m4a,🌙,Melancholic,English
1772436998,Night (Sleep),pello,Night - EP,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/99/4b/3b/994b3b3d-71ff-7e57-373a-d654c8e4a85f/859795181971_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ac/0c/33/ac0c33de-0e4a-6c7c-a83c-c363caf2bdc0/mzaf_5435383395363264471.plus.aac.p.m4a,🌙,Melancholic,English
1548390102,Night (Brown Noise),Kinsun,Night (Brown Noise) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/95/d6/64/95d664e2-caf8-4498-fae3-c76612311b13/5059449006413.png/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/07/5e/6a/075e6a17-e594-59d8-071b-0bd2d8650151/mzaf_4517783963597021053.plus.aac.p.m4a,🌙,Melancholic,English
1654116177,Happy,Young the Giant,American Bollywood,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/c1/6b/a5/c16ba565-04da-3206-7e7e-f78c76e77d86/197187440665.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/70/d9/8d/70d98de4-efb7-7a6b-bb7d-044b2d461664/mzaf_5103448524320785503.plus.aac.p.m4a,😊,Happy,Hindi
1192697133,Clean White Noise - Loopable with no fade,White Noise For Babies,Best White Noise For Baby Sleep - Loopable With No Fade,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/54/cf/ee/54cfee0d-38b5-27ab-920e-9e2cfb681315/7071245346553.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/31/4e/b0/314eb023-4d85-1f4f-fb0f-839dfb7f0cc4/mzaf_63911033827257168.plus.aac.p.m4a,😊,Happy,Hindi
1055074639,Unstoppable,Sia,This Is Acting,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/bc/13/27/bc13275c-8b26-802d-771b-d15ae00fb530/mzm.hvpwjsvi.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/bb/dd/6a/bbdd6a92-b322-1c35-8dc7-8eb7d84f72b8/mzaf_14355345747730153074.plus.aac.p.m4a,😊,Happy,Hindi
1469412117,Wagon Wheel,Darius Rucker,True Believers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/85/67/71/856771e4-7058-c00f-a42b-3f10b8394a1c/19UMGIM53422.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e2/09/fd/e209fd97-1aef-c3a8-0222-4352482290b2/mzaf_7901227878517900957.plus.aac.p.m4a,😊,Happy,Hindi
1150159755,Good as Hell,Lizzo,Coconut Oil - EP,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7f/d4/43/7fd443a8-861d-dd70-27a1-f23e221883dc/075679905956.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/89/6c/a2/896ca254-3673-f66d-261c-30644eb5004a/mzaf_12055454568932010560.plus.aac.p.m4a,😊,Happy,Hindi
1440868258,Island In the Sun,Weezer,Weezer (Green Album),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/ef/19/fcef196c-3f81-e9da-f02a-b55d900e7d69/16UMGIM53162.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/eb/04/c3/eb04c377-9e3d-0d1e-9c88-78f9f9399bd4/mzaf_16549519842058188334.plus.aac.p.m4a,😊,Happy,Hindi
1376705650,When It Rains It Pours,Luke Combs,This One’s for You Too (Deluxe Edition),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/4b/59/f44b59a2-62c7-e9c7-df8b-4b8e7d772b41/886447048443.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/13/09/dd/1309ddf5-38b6-5d28-232d-8d7adc8d03f1/mzaf_16375630556392672578.plus.aac.p.m4a,😊,Happy,Hindi
1440848953,Somewhere on a Beach,Dierks Bentley,Black,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/b5/02/fb/b502fb9f-5ca4-e72e-166a-25963b8b40ee/16UMGIM13662.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/09/a1/d6/09a1d6db-318b-f62f-651e-97f9c8f5b85a/mzaf_6714341916691178786.plus.aac.p.m4a,😊,Happy,Hindi
1777272259,Little Things,Ella Mai,3 (EP) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/70/aa/5b/70aa5b50-bad0-6e2c-2a7e-f11fccd39b70/24UM1IM12436.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c6/2a/6b/c62a6bf9-88e4-a17a-463c-f880ee83134a/mzaf_11477906552024336945.plus.aac.p.m4a,😊,Happy,Hindi
1440857786,Better Together,Jack Johnson,In Between Dreams (Bonus Track Version),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/44/06/fd/4406fdc0-aab5-e300-82ba-3e5fe81a68a7/00602537868858.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/8f/30/7a/8f307a7b-a96b-2917-3633-ca6021090062/mzaf_17419675354426078688.plus.aac.p.m4a,😊,Happy,Hindi
976832495,Jump,Van Halen,1984,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/79/98/f7/7998f761-20e0-aa8e-4fb2-190062af1638/603497894161.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cc/2f/d0/cc2fd073-8d0c-4a7d-630c-64639fbb56e1/mzaf_15726260092255257970.plus.aac.p.m4a,😊,Happy,Hindi
1443147095,Dynamite,Taio Cruz,Rokstarr (Bonus Track Version),https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/74/be/ed/74beed71-6a6c-df84-bb80-bf470dee2bf4/10UMGIM07696.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a9/74/26/a97426cd-6213-6638-4c9a-9a76183f9f6a/mzaf_17596345689103500744.plus.aac.p.m4a,😊,Happy,Hindi
1070912803,Badtameez Dil,"Pritam, Benny Dayal & Shefali Alvares",Yeh Jawaani Hai Deewani (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/62/d6/74/62d67432-0670-631f-db6a-d4bac3adae4b/8902894353328_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2f/43/61/2f436188-df14-71fa-c92c-654eddee5214/mzaf_7189524470615340639.plus.aac.p.m4a,😊,Happy,Hindi
1111783498,Abhi Toh Party Shuru Hui Hai,Badshah & Aastha,Khoobsurat (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a9/0a/42/a90a42be-f307-77aa-56ff-fcaefcfb1f08/8902894356282_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/11/a1/54/11a15476-6461-3678-0c05-d1529793dd71/mzaf_11976995786711709732.plus.aac.p.m4a,😊,Happy,Hindi
1134725346,Mauja Hi Mauja,Pritam & Mika Singh,Jab We Met (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3d/c7/43/3dc74387-e7f4-2342-397c-4cf2037c69a5/8902894623223_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/56/62/bc/5662bce2-81ea-3be6-cc34-eed70a6a4666/mzaf_15926069362367632552.plus.aac.p.m4a,😊,Happy,Hindi
1719940610,"Abrar’s Entry Jamal Kudu (From ""Animal"")",Harshavardhan Rameshwar,"Abrar’s Entry  Jamal Kudu (From ""ANIMAL"") - Single",https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/4a/1f/ad/4a1fad83-d6ec-cc9d-ac0a-6fcce88a09ac/8903431974624_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/75/e9/c4/75e9c4e3-61f1-2fdd-a64b-f37ec6baed1c/mzaf_6233981429978633865.plus.aac.p.m4a,😊,Happy,Hindi
1169015785,Channa Mereya,Pritam & Arijit Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/68/f3/c6/68f3c645-1b25-3d44-af6f-ebe4aea3df08/886446201597.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ee/e0/8f/eee08fab-ebb7-bc18-3e0d-28e71110b93f/mzaf_4199432025555589959.plus.aac.p.m4a,😊,Happy,Hindi
1453984033,Duniyaa,Akhil & Dhvani Bhanushali,Luka Chuppi (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/2a/82/33/2a823318-956a-a6f2-7ef8-588defb7baf1/8902894360685_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/7e/29/b2/7e29b22b-f90e-684d-c544-024b14de03b7/mzaf_16647186871800446511.plus.aac.p.m4a,😊,Happy,Hindi
1468448738,Bekhayali,Sachet Tandon,Kabir Singh (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f6/70/84/f6708434-0123-ff36-0ac3-7401e8cf0f94/8902894360807_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f6/65/97/f6659773-7a8c-a6fe-5bcb-37891c7de8b9/mzaf_17962066713136360443.plus.aac.p.m4a,😊,Happy,Hindi
1674575651,Time in a Bottle,Jim Croce,You Don't Mess Around With Jim,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/af/1e/ea/af1eeac7-1c1f-2190-24b6-21a03ca5ac8f/5032698667321.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/6f/d3/12/6fd31211-f720-358a-5beb-b3aa57e29ba7/mzaf_3289304247078921779.plus.aac.p.m4a,😊,Happy,Hindi
1348996914,Bom Diggy Diggy,Zack Knight & Jasmin Walia,Sonu Ke Titu Ki Sweety (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/81/a5/b0/81a5b084-89f7-7ed8-372e-aefd67504922/8902894360074_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ee/7d/eb/ee7deb5a-41ab-575e-b71a-c3bda644c8d1/mzaf_8684623687644768621.plus.aac.p.m4a,😊,Happy,Hindi
1529555769,Makhna,"Tanishk Bagchi, Yasser Desai & Asees Kaur",Drive (Original Motion Picture Soundtrack),https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/88/4e/93/884e93af-ef43-e215-0d90-a27e32ba6f86/8718857907909.png/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/05/a4/3d/05a43dde-7aae-ab58-4198-90da02356830/mzaf_6893404133038667104.plus.aac.p.m4a,😊,Happy,Hindi
1442962169,Coming Home (feat. Skylar Grey),Diddy - Dirty Money & Skylar Grey,Last Train to Paris (Deluxe Version),https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/0b/3e/28/0b3e2872-acd3-df9d-3987-9316ba133915/00602527610825.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/63/63/fd/6363fd5b-96eb-74ba-d458-4c64e638f8e3/mzaf_14180908996432374853.plus.aac.p.m4a,😊,Happy,Hindi
